ExperimentName,participante,Session,SessionDate,SessionTime,Cond,pronome,referencia,item,tt2,tt2.RT,tt3,tt3.RT,tt4,tt4.RT,tt5,tt5.RT,tt6,tt6.RT,tt7,tempo.pronome,tt8,tempo.adverbio,tt9,tt9.RT,tt10,tt10.RT,tt11,tt11.RT,tt12,tt12.RT,tt13,tt13.RT,tt14,tt14.RT,Comp
Lista2,1b,2,10/10/13,14:46:44,2,p,cor,i_38,+,380,Nicolas e Marcela,684,tomaram posse,847,como ,349,secretários,510,e eles,456,certamente,421,estavam,468,bem contentes,368,com sua nomeação,752,inesperada,465,feita pelo ministro,877,da cultura.,1049,1585
Lista2,1b,2,10/10/13,14:46:44,2,s,ind,i_8,+,503,Regina,450,entoava,351,canções,416,populares,334,e ele,448,rapidamente,333,seguia,431,a melodia cantada,749,com um batuque,446,animado,427,nas rodas de samba,1050,da vizinhança.,430,1622
Lista2,1b,2,10/10/13,14:46:44,2,s,inf,i_27,Na agência de viagens,886,Suzana,433,nunca foi,383,muito,222,responsável,181,e ele,1133,com frequência,1198,perdia,509,vários clientes,584,e muito dinheiro,527,por causa disso,537,e de sua,499,incompetência.,462,1648
Lista2,1b,2,10/10/13,14:46:44,2,p,ind,i_17,+,397,Luiza,461,estudava,378,física,378,todo dia,474,e eles,374,certamente,983,possuíam,446,os melhores livros,475,e revistas,504,sobre o assunto,450,na biblioteca,495,da faculdade.,507,1429
Lista2,1b,2,10/10/13,14:46:44,2,s,inf,i_36,Nas apresentações da orquestra,1642,Carina,583,tocava,414,flauta,365,sem muito empenho,765,e ele,525,obviamente,487,estava,355,bastante descontente,420,com,402,aquela situação,337,e com sua falta,355,de dedicação.,436,1159
Lista2,1b,2,10/10/13,14:46:44,2,p,cor,i_1,+,471,Jeremias e Sílvio,1043,costuravam,360,por dez horas,377,todo dia,457,e eles,406,ainda assim,357,diziam,358,que o trabalho,375,de costura,391,era muito tranquilo,807,e quase nada,453,cansativo.,802,1573
Lista2,1b,2,10/10/13,14:46:44,2,p,inf,i_31,Na churrascaria do Leblon,1030,Alice,412,sempre,427,comia,441,bastante carne,295,e eles,683,geralmente,606,assavam,437,uma picanha,562,suculenta,395,e apetitosa,507,para os almoços,533,de domingo.,431,1464
Lista2,1b,2,10/10/13,14:46:44,2,s,inf,i_39,Na sede da construtora,884,Sueli,431,trabalhava,413,como,460,advogada,185,e ele,977,semanalmente,553,revisava,433,todos os contratos,479,de licitação,459,e de venda,440,para ver,390,se estavam adequados.,453,1378
Lista2,1b,2,10/10/13,14:46:44,2,s,cor,i_26,+,399,Atílio,926,nunca,408,parava,391,para descansar,438,e ele,692,raramente,407,chamava,758,outras pessoas,967,para ajudá-lo,334,com o trabalho,368,nos plantões,384,do turno da noite.,416,1669
Lista2,1b,2,10/10/13,14:46:44,2,p,cor,i_10,+,336,Solange e Reginaldo,1409,eram,519,mais sinceros,657,do que deveriam,534,e eles,560,inclusive,488,viviam,724,enfrentando,486,problemas graves,386,por causa disso,433,e de sua falta,511,de educação.,426,1305
Lista2,1b,2,10/10/13,14:46:44,2,p,inf,i_4,Quando ia à quermesse,2491,Cristina,436,adorava,418,ouvir,352,boa música,257,e eles,406,quase sempre,533,tocavam,399,alguma coisa,414,que lhe agradava,381, e animava,445,as noites,731,de sexta-feira.,813,1240
Lista2,1b,2,10/10/13,14:46:44,2,s,ind,i_15,+,327,Isabela,490,estava,373,sempre,341,na correria,311,e ele,442,quase nunca,312,deixava,523,os funcionários,293,contratados,313,tirarem uma folga,540,na lanchonete,469,onde ela trabalhava.,273,1146
Lista2,1b,2,10/10/13,14:46:44,2,p,inf,i_12,Na escola estadual,612,Joana,411,era,409,professora,359,fazia tempo,425,e eles,855,quase nunca,403,recebiam,738,reclamações graves,371,sobre as aulas,740,que eram dadas,453,para seus alunos,418,mais exigentes.,688,1564
Lista2,1b,2,10/10/13,14:46:44,2,p,cor,i_30,+,274,Vitória e Cassiano,166,sabiam,1423,usar bem,324,sua lábia,486,e eles,562,obviamente,411,dependiam,314,desse talento único,381,para ganhar,429,dinheiro,315,às custas,334,de seus clientes.,335,1125
Lista2,1b,2,10/10/13,14:46:44,2,s,ind,i_40,+,401,Rebeca,496,trabalhava,348,como,445,secretária,427,e ele,425,geralmente,439,recebia,437,várias ligações,371,de pessoas,355,muito importantes,356,ali,389,na câmara municipal.,340,1082
Lista2,1b,2,10/10/13,14:46:44,2,s,ind,i_24,+,361,Zuleica,650,não,415,dava conta,397,de suas obrigações,525,e ele,280,frequentemente,620,contratava,290,funcionários,358,para cobrir,359,o trabalho que sobrava,664,ali,429,na agência lotérica.,939,1381
Lista2,1b,2,10/10/13,14:46:44,2,s,inf,i_34,Na clínica de pediatria,1000,Jéssica,366,tinha,318,uma paciência,257,incrível,390,e ele,325,geralmente,312,recebia,299,elogios,270,pelo trabalho,258,que ela desempenhava,343,juntos aos pacientes,313,mais graves.,444,871
Lista2,1b,2,10/10/13,14:46:44,2,s,inf,i_28,Na lavanderia onde trabalhava,2983,Irene,445,passava,299,toneladas,350,de roupa,303,e ele,290,claramente,262,dependia,379,daquelas roupas todas,315,para conseguir,349,algum lucro,287,e pagar,259,todas as dívidas,280,951
Lista2,1b,2,10/10/13,14:46:44,2,p,cor,i_35,+,505,Murilo e Nelson,788,tinham fama,723,de serem,421,muito bravos,579,e eles,539,obviamente,453,respeitavam,386,apenas,449,superiores,526,que fossem autoritários,824,e impusessem,518,respeito.,480,1799
Lista2,1b,2,10/10/13,14:46:44,2,p,cor,i_25,+,378,Evandro e Verônica,1243,não costumavam,456,estudar,596,muito,732,e eles,301,naturalmente,449,tentavam,334,escolher,383,tópicos de estudo,591,que os motivassem,279,e melhorassem,475,seu desempenho.,295,1253
Lista2,2b,2,10-14-2013,10:47:47,2,s,inf,i_29,Na hospedagem da vila,1560,Talita,760,roncava,601,além,576,do aceitável,920,e ele,722,inclusive,580,chegava,572,a despertar,772,com aquela sinfonia,1252,de roncos,592,ao longo,519,de toda a noite.,690,2616
Lista2,2b,2,10-14-2013,10:47:47,2,s,cor,i_11,+,780,Gustavo,637,era,482,uma pessoa,446,bem tímida,539,e ele,533,raramente,526,conseguia,584,superar,592,aquela timidez,599,quase doentia,606,nas atividades,565,em grupo.,541,1797
Lista2,2b,2,10-14-2013,10:47:47,2,p,ind,i_23,+,614,Cecília,621,gastava,643,sem,457,se preocupar,501,e eles,624,inclusive,598,parcelavam,654,todas aquelas compras,899,em várias vezes,621,com juros,676,ali na loja,584,de roupas.,575,2196
Lista2,2b,2,10-14-2013,10:47:47,2,s,inf,i_36,Nas apresentações da orquestra,1085,Carina,720,tocava,850,flauta,671,sem muito empenho,899,e ele,717,obviamente,528,estava,538,bastante descontente,1155,com,564,aquela situação,541,e com sua falta,1238,de dedicação.,979,2260
Lista2,2b,2,10-14-2013,10:47:47,2,p,cor,i_30,+,516,Vitória e Cassiano,1150,sabiam,750,usar bem,687,sua lábia,514,e eles,605,obviamente,772,dependiam,708,desse talento único,869,para ganhar,689,dinheiro,693,às custas,664,de seus clientes.,796,2251
Lista2,2b,2,10-14-2013,10:47:47,2,s,ind,i_9,+,1873,Eliane,596,era,523,competente,518,no que fazia,768,e ele,560,inclusive,504,dependia,499,dessa competência,622,para fechar,564,vários contratos,285,ali na firma,929,de arquitetura.,795,1471
Lista2,2b,2,10-14-2013,10:47:47,2,p,ind,i_21,+,621,Pâmela,499,ganhava,510,a vida,601,como repórter,495,e eles,570,com frequência,610,publicavam,601,as matérias,592,mais importantes,631,com muito destaque,605,nas edições,628,da Revista Veja.,778,1828
Lista2,2b,2,10-14-2013,10:47:47,2,s,cor,i_22,+,504,Anderson,1315,ganhava bem,669,como ,513,maquiador,492,e ele,439,claramente,485,estava,496,bastante contente,604,com o trabalho,563,realizado,524,junto às atrizes,646,mais famosas.,587,1691
Lista2,2b,2,10-14-2013,10:47:47,2,s,ind,i_42,+,1674,Beatriz,1029,viajava,459,quase,441,todo dia,501,e ele,720,quase sempre,1394,tentava,489,fazer as reservas,917,dos voos,542,em classe executiva,1144,na empresa,585,onde trabalhava.,672,2603
Lista2,2b,2,10-14-2013,10:47:47,2,p,cor,i_10,+,451,Solange e Reginaldo,1520,eram,961,mais sinceros,1306,do que deveriam,1972,e eles,547,inclusive,524,viviam,454,enfrentando,419,problemas graves,577,por causa disso,634,e de sua falta,543,de educação.,504,1630
Lista2,2b,2,10-14-2013,10:47:47,2,p,cor,i_32,+,465,Rodolfo e Celina,813,sempre,493,se alimentavam,488,muito bem,484,e eles,415,geralmente,398,preparavam,414,as refeições,445,apenas,443,com alimentos saudáveis,664,e produzidos,509,de forma orgânica.,520,1552
Lista2,2b,2,10-14-2013,10:47:47,2,s,cor,i_13,+,490,Timóteo,582,era,429,rebelde,380,ao extremo,461,e ele,489,frequentemente,725,comentava,487,que isso,466,atrapalhava bastante,719,a carreira,689,e qualquer plano,564,de promoção.,701,1874
Lista2,2b,2,10-14-2013,10:47:47,2,p,inf,i_31,Na churrascaria do Leblon,1012,Alice,587,sempre,450,comia,495,bastante carne,619,e eles,529,geralmente,539,assavam,532,uma picanha,622,suculenta,580,e apetitosa,556,para os almoços,661,de domingo.,586,1758
Lista2,2b,2,10-14-2013,10:47:47,2,s,ind,i_8,+,519,Regina,513,entoava,460,canções,489,populares,452,e ele,465,rapidamente,414,seguia,477,a melodia cantada,473,com um batuque,1157,animado,533,nas rodas de samba,815,da vizinhança.,541,2163
Lista2,2b,2,10-14-2013,10:47:47,2,p,inf,i_4,Quando ia à quermesse,1464,Cristina,1308,adorava,886,ouvir,417,boa música,431,e eles,397,quase sempre,365,tocavam,333,alguma coisa,416,que lhe agradava,542, e animava,408,as noites,422,de sexta-feira.,421,1366
Lista2,2b,2,10-14-2013,10:47:47,2,s,cor,i_26,+,469,Atílio,929,nunca,459,parava,424,para descansar,838,e ele,691,raramente,534,chamava,432,outras pessoas,494,para ajudá-lo,426,com o trabalho,424,nos plantões,470,do turno da noite.,610,1344
Lista2,2b,2,10-14-2013,10:47:47,2,p,inf,i_12,Na escola estadual,1202,Joana,576,era,520,professora,466,fazia tempo,478,e eles,523,quase nunca,613,recebiam,475,reclamações graves,648,sobre as aulas,493,que eram dadas,553,para seus alunos,545,mais exigentes.,603,1694
Lista2,2b,2,10-14-2013,10:47:47,2,p,cor,i_38,+,453,Nicolas e Marcela,1890,tomaram posse,2884,como ,493,secretários,442,e eles,471,certamente,452,estavam,432,bem contentes,606,com sua nomeação,421,inesperada,563,feita pelo ministro,780,da cultura.,540,1590
Lista2,2b,2,10-14-2013,10:47:47,2,s,inf,i_28,Na lavanderia onde trabalhava,2688,Irene,593,passava,521,toneladas,531,de roupa,1133,e ele,878,claramente,666,dependia,1086,daquelas roupas todas,785,para conseguir,592,algum lucro,535,e pagar,449,todas as dívidas,686,1912
Lista2,2b,2,10-14-2013,10:47:47,2,s,cor,i_6,+,433,Alberto,559,costumava,455,contar,436,muita vantagem,530,e ele,476,logicamente,872,estava,404,mais que acostumado,387,a lidar,915,com tanta mentira,605,contada,532,todos os dias.,477,1907
Lista2,2b,2,10-14-2013,10:47:47,2,p,ind,i_18,+,410,Teresa,601,falava,464,feito,525,uma matraca,439,e eles,485,quase nunca,480,percebiam,380,quão incoveniente,573,era,549,aquele falatório,430,durante a missa,733,matinal.,590,1552
Lista2,2b,2,10-14-2013,10:47:47,2,s,cor,i_7,+,474,Rogério,519,cozinhava,481,com muita,445,pimenta,427,e ele,441,certamente,422,achava,421,que isso afastaria,659,os clientes,552,mais sensíveis,752,e de paladar,689,mais delicado.,500,1963
Lista2,2b,2,10-14-2013,10:47:47,2,p,inf,i_2,Na enfermaria da clínica,1480,Natália,539,sempre,484,mostrou,496,bastante dedicação,587,e eles,723,obviamente,485,estavam,576,muito contentes,585,com o desempenho,672,tão exemplar,532,mostrado,558,todos os dias.,679,1789
Lista2,2b,2,10-14-2013,10:47:47,2,s,inf,i_33,Na casa noturna da cidade,969,Nádia,609,só cantava,456,música,517,sertaneja,383,e ele,414,geralmente,445,prometia,443,um novo repertório,489,para cada,468,show feito,496,para,508,seus clientes.,455,1453
Lista2,2b,2,10-14-2013,10:47:47,2,s,cor,i_16,+,486,Hamilton,578,estava,570,sentindo,578,bastante dor,842,e ele,679,felizmente,267,sabia,528,como aliviar,506,aquele sofrimento,677,sem fim,633,de forma,510,muito rápida.,441,1816
Lista2,2b,2,10-14-2013,10:47:47,2,p,inf,i_19,Na doceria onde trabalhava,1231,Joelma,525,fazia,471,uma torta,339,bem gostosa,421,e eles,419,geralmente,465,vendiam,446,esse quitute,604,por um preço,467,bastante razoável,575,para a alegria,631,dos clientes.,477,1646
Lista2,2b,2,10-14-2013,10:47:47,2,s,ind,i_14,+,425,Jandira,487,era,451,sempre,383,ríspida e rude,1551,e ele,559,naturalmente,472,recebia,660,muitas críticas,665,por causa,877,desse comportamento,585,ali na recepção,593,da pousada.,488,2127
Lista2,2b,2,10-14-2013,10:47:47,2,p,inf,i_37,Na escola de música,1080,Valéria,460,tocava,425,guitarra,535,como ninguém,529,e eles,427,claramente,393,sentiam,377,bastante orgulho,585,de um talento,480,tão natural,557,e de sua dedicação,789,exemplar.,613,1622
Lista2,2b,2,10-14-2013,10:47:47,2,p,ind,i_41,+,444,Estela,426,traduzia,520,obras,387,importantes,514,e eles,413,felizmente,428,conseguiam,442,um bom lucro,520,publicando,482,as melhores traduções,525,na editora,504,onde ela trabalhava.,723,1527
Lista2,2b,2,10-14-2013,10:47:47,2,p,ind,i_20,+,498,Luana,542,fofocava,487,sobre,499,qualquer coisa,542,e eles,456,obviamente,533,adoravam,414,ouvir,445,uma fofoca maldosa,635,e bem contada,528,na paróquia,666,da vila.,510,1608
Lista2,2b,2,10-14-2013,10:47:47,2,p,ind,i_17,+,457,Luiza,534,estudava,431,física,685,todo dia,577,e eles,569,certamente,497,possuíam,413,os melhores livros,620,e revistas,434,sobre o assunto,591,na biblioteca,471,da faculdade.,419,1645
Lista2,2b,2,10-14-2013,10:47:47,2,p,ind,i_3,+,408,Michele,471,acabou,420,compondo,386,belas canções,609,e eles,456,claramente,404,lucravam,388,um bom dinheiro,387,com as composições,450,mais famosas,511,na gravadora,442,onde ela trabalhava.,712,1348
Lista2,2b,2,10-14-2013,10:47:47,2,p,inf,i_5,Na companhia de balé,870,Carolina,514,anunciou,477,sua,425,aposentadoria,455,e eles,468,naturalmente,416,lamentavam,415,o fim prematuro,461,de uma carreira,651,tão bela,495,dedicada,443,à dança clássica.,680,1607
Lista2,2b,2,10-14-2013,10:47:47,2,s,ind,i_24,+,449,Zuleica,718,não,608,dava conta,583,de suas obrigações,286,e ele,178,frequentemente,602,contratava,449,funcionários,414,para cobrir,349,o trabalho que sobrava,814,ali,348,na agência lotérica.,365,1577
Lista2,2b,2,10-14-2013,10:47:47,2,s,inf,i_34,Na clínica de pediatria,838,Jéssica,596,tinha,411,uma paciência,394,incrível,426,e ele,360,geralmente,761,recebia,394,elogios,377,pelo trabalho,330,que ela desempenhava,620,juntos aos pacientes,658,mais graves.,695,1327
Lista2,2b,2,10-14-2013,10:47:47,2,s,inf,i_27,Na agência de viagens,1306,Suzana,468,nunca foi,416,muito,415,responsável,413,e ele,461,com frequência,409,perdia,456,vários clientes,661,e muito dinheiro,554,por causa disso,435,e de sua,448,incompetência.,413,1650
Lista2,2b,2,10-14-2013,10:47:47,2,s,ind,i_15,+,424,Isabela,631,estava,445,sempre,426,na correria,521,e ele,499,quase nunca,462,deixava,522,os funcionários,469,contratados,545,tirarem uma folga,666,na lanchonete,494,onde ela trabalhava.,826,1680
Lista2,2b,2,10-14-2013,10:47:47,2,p,cor,i_1,+,441,Jeremias e Sílvio,870,costuravam,530,por dez horas,364,todo dia,509,e eles,392,ainda assim,376,diziam,440,que o trabalho,406,de costura,405,era muito tranquilo,436,e quase nada,481,cansativo.,413,1247
Lista2,2b,2,10-14-2013,10:47:47,2,s,inf,i_39,Na sede da construtora,1652,Sueli,704,trabalhava,547,como,604,advogada,547,e ele,573,semanalmente,501,revisava,480,todos os contratos,652,de licitação,529,e de venda,571,para ver,531,se estavam adequados.,621,1752
Lista2,2b,2,10-14-2013,10:47:47,2,s,ind,i_40,+,523,Rebeca,726,trabalhava,615,como,733,secretária,992,e ele,551,geralmente,511,recebia,362,várias ligações,1291,de pessoas,422,muito importantes,660,ali,537,na câmara municipal.,499,2373
Lista2,2b,2,10-14-2013,10:47:47,2,p,cor,i_35,+,462,Murilo e Nelson,1051,tinham fama,543,de serem,568,muito bravos,464,e eles,413,obviamente,444,respeitavam,410,apenas,425,superiores,711,que fossem autoritários,1210,e impusessem,792,respeito.,567,2346
Lista2,2b,2,10-14-2013,10:47:47,2,p,cor,i_25,+,955,Evandro e Verônica,867,não costumavam,639,estudar,436,muito,386,e eles,386,naturalmente,353,tentavam,386,escolher,370,tópicos de estudo,466,que os motivassem,590,e melhorassem,406,seu desempenho.,501,1426
Lista2,3b,2,10-17-2013,11:03:11,2,s,cor,i_16,+,833,Hamilton,734,estava,479,sentindo,635,bastante dor,705,e ele,675,felizmente,1591,sabia,1142,como aliviar,919,aquele sofrimento,673,sem fim,709,de forma,711,muito rápida.,682,2301
Lista2,3b,2,10-17-2013,11:03:11,2,s,ind,i_42,+,552,Beatriz,1281,viajava,1053,quase,1249,todo dia,829,e ele,1260,quase sempre,488,tentava,515,fazer as reservas,958,dos voos,902,em classe executiva,897,na empresa,860,onde trabalhava.,1160,2757
Lista2,3b,2,10-17-2013,11:03:11,2,p,ind,i_20,+,526,Luana,1640,fofocava,629,sobre,571,qualquer coisa,851,e eles,832,obviamente,733,adoravam,575,ouvir,439,uma fofoca maldosa,1045,e bem contada,762,na paróquia,682,da vila.,797,2246
Lista2,3b,2,10-17-2013,11:03:11,2,p,inf,i_5,Na companhia de balé,1157,Carolina,677,anunciou,489,sua,437,aposentadoria,547,e eles,508,naturalmente,439,lamentavam,452,o fim prematuro,833,de uma carreira,527,tão bela,569,dedicada,657,à dança clássica.,774,1929
Lista2,3b,2,10-17-2013,11:03:11,2,s,inf,i_33,Na casa noturna da cidade,1371,Nádia,1026,só cantava,1160,música,488,sertaneja,531,e ele,509,geralmente,552,prometia,705,um novo repertório,2084,para cada,734,show feito,591,para,679,seus clientes.,987,3409
Lista2,3b,2,10-17-2013,11:03:11,2,s,inf,i_34,Na clínica de pediatria,1726,Jéssica,1015,tinha,573,uma paciência,741,incrível,486,e ele,610,geralmente,825,recebia,743,elogios,600,pelo trabalho,895,que ela desempenhava,1274,juntos aos pacientes,1077,mais graves.,713,2769
Lista2,3b,2,10-17-2013,11:03:11,2,p,cor,i_38,+,424,Nicolas e Marcela,1126,tomaram posse,1016,como ,509,secretários,424,e eles,806,certamente,885,estavam,480,bem contentes,812,com sua nomeação,2123,inesperada,500,feita pelo ministro,542,da cultura.,648,3435
Lista2,3b,2,10-17-2013,11:03:11,2,p,cor,i_32,+,435,Rodolfo e Celina,1057,sempre,581,se alimentavam,620,muito bem,739,e eles,916,geralmente,750,preparavam,959,as refeições,1047,apenas,828,com alimentos saudáveis,778,e produzidos,570,de forma orgânica.,770,2653
Lista2,3b,2,10-17-2013,11:03:11,2,p,ind,i_3,+,374,Michele,422,acabou,612,compondo,939,belas canções,900,e eles,1103,claramente,657,lucravam,502,um bom dinheiro,961,com as composições,1481,mais famosas,1116,na gravadora,1550,onde ela trabalhava.,958,3558
Lista2,3b,2,10-17-2013,11:03:11,2,p,cor,i_10,+,365,Solange e Reginaldo,1598,eram,604,mais sinceros,499,do que deveriam,878,e eles,586,inclusive,945,viviam,474,enfrentando,423,problemas graves,613,por causa disso,620,e de sua falta,850,de educação.,2990,1656
Lista2,3b,2,10-17-2013,11:03:11,2,p,inf,i_2,Na enfermaria da clínica,908,Natália,1526,sempre,1559,mostrou,423,bastante dedicação,565,e eles,1774,obviamente,661,estavam,905,muito contentes,548,com o desempenho,653,tão exemplar,482,mostrado,573,todos os dias.,582,1683
Lista2,3b,2,10-17-2013,11:03:11,2,s,cor,i_13,+,348,Timóteo,990,era,437,rebelde,435,ao extremo,528,e ele,666,frequentemente,670,comentava,770,que isso,738,atrapalhava bastante,1507,a carreira,501,e qualquer plano,1216,de promoção.,1373,2746
Lista2,3b,2,10-17-2013,11:03:11,2,s,inf,i_39,Na sede da construtora,1502,Sueli,496,trabalhava,764,como,332,advogada,366,e ele,638,semanalmente,532,revisava,461,todos os contratos,1451,de licitação,511,e de venda,730,para ver,876,se estavam adequados.,1111,2692
Lista2,3b,2,10-17-2013,11:03:11,2,p,ind,i_21,+,456,Pâmela,677,ganhava,457,a vida,517,como repórter,560,e eles,488,com frequência,788,publicavam,531,as matérias,429,mais importantes,524,com muito destaque,710,nas edições,665,da Revista Veja.,909,1663
Lista2,3b,2,10-17-2013,11:03:11,2,s,ind,i_8,+,331,Regina,461,entoava,571,canções,611,populares,601,e ele,528,rapidamente,554,seguia,595,a melodia cantada,714,com um batuque,844,animado,490,nas rodas de samba,789,da vizinhança.,740,2048
